step,game,eps,max_tile,sum,total_reward
514512,3372,0.15,128,354,17.875
514680,3373,0.15,128,372,19.25
514909,3374,0.15,256,518,26.875
515062,3375,0.15,128,332,17.375
515203,3376,0.15,128,298,15.875
515378,3377,0.15,128,380,20.125
515636,3378,0.15,256,574,30.5
515881,3379,0.15,256,534,28.875
516132,3380,0.15,256,546,29.625
516272,3381,0.15,128,306,15.75
516417,3382,0.15,128,324,16.375
516589,3383,0.15,128,390,19.75
516889,3384,0.15,512,656,35.75
517139,3385,0.15,256,548,29.5
517215,3386,0.15,32,182,7.75
517445,3387,0.15,256,514,27.0
517642,3388,0.15,256,428,22.875
517742,3389,0.15,64,224,10.75
517991,3390,0.15,256,550,29.375
518114,3391,0.15,64,258,13.625
518295,3392,0.15,256,388,20.875
518526,3393,0.15,256,518,27.125
518700,3394,0.15,128,378,20.0
518836,3395,0.15,128,298,15.25
519077,3396,0.15,256,544,28.375
519294,3397,0.15,256,492,25.375
519495,3398,0.15,256,420,23.375
519724,3399,0.15,256,508,26.875
519919,3400,0.15,256,436,22.625
520189,3401,0.15,256,592,32.0
520324,3402,0.15,128,300,15.125
520562,3403,0.15,256,532,28.0
520653,3404,0.15,64,210,9.625
520938,3405,0.15,256,630,33.875
521117,3406,0.15,128,396,20.625
521323,3407,0.15,256,464,24.0
521430,3408,0.15,64,240,11.625
521688,3409,0.15,256,584,30.5
521948,3410,0.15,256,566,30.75
522084,3411,0.15,128,300,15.25
522197,3412,0.15,128,250,12.375
522294,3413,0.15,64,220,10.375
522438,3414,0.15,128,314,16.25
522653,3415,0.15,128,490,25.125
522897,3416,0.15,256,538,28.75
523091,3417,0.15,256,428,22.5
523264,3418,0.15,128,382,19.875
523472,3419,0.15,256,470,24.25
523638,3420,0.15,128,366,19.0
523937,3421,0.15,256,650,35.625
524186,3422,0.15,256,548,29.375
524397,3423,0.15,256,496,24.625
524627,3424,0.15,256,506,27.0
524802,3425,0.15,128,384,20.125
524911,3426,0.15,64,244,11.875
524993,3427,0.15,64,190,8.5
525167,3428,0.15,256,386,20.0
525413,3429,0.15,256,544,29.0
525607,3430,0.15,256,446,22.5
525843,3431,0.15,256,518,27.75
526068,3432,0.15,256,480,26.375
526288,3433,0.15,256,478,25.75
526556,3434,0.15,256,588,31.75
526788,3435,0.15,256,516,27.25
526986,3436,0.15,128,454,23.0
527129,3437,0.15,128,314,16.125
527416,3438,0.15,256,632,34.125
527533,3439,0.15,128,270,12.875
527936,3440,0.15,512,896,48.625
528216,3441,0.15,256,644,33.25
528484,3442,0.15,256,610,31.75
528689,3443,0.15,256,450,23.875
528965,3444,0.15,256,592,32.75
529165,3445,0.15,256,450,23.25
529415,3446,0.15,256,558,29.5
529596,3447,0.15,128,396,20.875
529794,3448,0.15,128,452,23.0
530045,3449,0.15,256,552,29.625
530182,3450,0.15,128,316,15.375
530330,3451,0.15,128,326,16.75
530580,3452,0.15,256,550,29.5
530974,3453,0.15,512,884,47.5
531185,3454,0.15,256,460,24.625
531345,3455,0.15,128,366,18.25
531637,3456,0.15,256,632,34.75
531964,3457,0.15,512,716,39.125
532216,3458,0.15,256,562,29.75
532429,3459,0.15,256,458,24.875
532643,3460,0.15,256,468,25.0
532734,3461,0.15,64,208,9.625
532872,3462,0.15,128,300,15.5
533038,3463,0.15,128,366,19.0
533225,3464,0.15,128,414,21.625
533464,3465,0.15,256,536,28.125
533653,3466,0.15,128,428,21.875
533920,3467,0.15,256,600,31.625
534193,3468,0.15,256,608,32.375
534313,3469,0.15,128,274,13.25
534421,3470,0.15,64,242,11.75
534531,3471,0.15,64,236,12.0
534729,3472,0.15,128,438,23.0
534893,3473,0.15,128,376,18.75
535104,3474,0.15,256,468,24.625
535164,3475,0.15,32,136,5.75
535367,3476,0.15,256,446,23.625
535749,3477,0.15,512,860,46.0
535899,3478,0.15,128,344,17.0
536049,3479,0.15,128,332,17.0
536183,3480,0.15,128,298,15.0
536311,3481,0.15,128,284,14.25
536572,3482,0.15,256,580,30.875
536766,3483,0.15,256,424,22.5
536943,3484,0.15,128,396,20.375
537122,3485,0.15,128,384,20.625
537360,3486,0.15,256,548,28.0
537572,3487,0.15,256,480,24.75
537755,3488,0.15,256,410,21.125
537921,3489,0.15,128,370,19.0
538175,3490,0.15,256,560,30.0
538501,3491,0.15,512,718,39.0
538750,3492,0.15,256,562,29.375
539118,3493,0.15,512,816,44.25
539301,3494,0.15,256,416,21.125
539550,3495,0.15,256,564,29.375
539734,3496,0.15,128,408,21.25
539968,3497,0.15,256,546,27.5
540308,3498,0.15,512,736,40.75
540470,3499,0.15,128,358,18.5
540581,3500,0.15,64,250,12.125
540731,3501,0.15,128,340,17.0
540930,3502,0.15,256,442,23.125
541218,3503,0.15,256,634,34.25
541417,3504,0.15,256,444,23.125
541687,3505,0.15,256,590,32.0
541835,3506,0.15,128,320,16.75
542053,3507,0.15,256,498,25.5
542211,3508,0.15,128,358,18.0
542405,3509,0.15,128,444,22.5
542567,3510,0.15,128,356,18.5
542812,3511,0.15,256,536,28.875
543036,3512,0.15,256,498,26.25
543355,3513,0.15,512,706,38.125
543574,3514,0.15,256,484,25.625
543705,3515,0.15,128,306,14.625
543962,3516,0.15,256,578,30.375
544197,3517,0.15,256,528,27.625
544445,3518,0.15,256,550,29.25
544640,3519,0.15,256,444,22.625
544863,3520,0.15,256,486,26.125
545115,3521,0.15,256,564,29.75
545360,3522,0.15,256,532,28.875
545541,3523,0.15,128,404,20.875
545806,3524,0.15,256,582,31.375
545943,3525,0.15,128,320,15.375
546197,3526,0.15,256,558,30.0
546438,3527,0.15,256,534,28.375
546564,3528,0.15,128,274,14.0
546704,3529,0.15,128,308,15.75
546948,3530,0.15,256,542,28.75
547158,3531,0.15,256,480,24.5
547424,3532,0.15,256,586,31.5
547708,3533,0.15,256,640,33.75
547859,3534,0.15,128,332,17.125
547955,3535,0.15,64,222,10.25
548136,3536,0.15,256,414,20.875
548333,3537,0.15,128,432,22.875
548610,3538,0.15,256,616,32.875
548882,3539,0.15,256,592,32.25
549140,3540,0.15,256,572,30.5
549283,3541,0.15,128,314,16.125
549735,3542,0.15,512,1000,54.75
549885,3543,0.15,128,330,17.0
550065,3544,0.15,128,402,20.75
550128,3545,0.15,32,146,6.125
550291,3546,0.15,128,364,18.625
550497,3547,0.15,256,460,24.0
550702,3548,0.15,256,458,23.875
550867,3549,0.15,128,372,18.875
551131,3550,0.15,256,592,31.25
551469,3551,0.15,512,744,40.5
551704,3552,0.15,256,512,27.625
551888,3553,0.15,128,410,21.25
552048,3554,0.15,128,352,18.25
552371,3555,0.15,512,702,38.625
552510,3556,0.15,128,318,15.625
552657,3557,0.15,128,340,16.625
552877,3558,0.15,256,476,25.75
553076,3559,0.15,256,444,23.125
553339,3560,0.15,256,586,31.125
553562,3561,0.15,256,490,26.125
553710,3562,0.15,128,348,16.75
553820,3563,0.15,64,244,12.0
553967,3564,0.15,128,334,16.625
554129,3565,0.15,128,350,18.5
554250,3566,0.15,128,276,13.375
554513,3567,0.15,256,570,31.125
554672,3568,0.15,128,364,18.125
554842,3569,0.15,128,380,19.5
555060,3570,0.15,256,498,25.5
555321,3571,0.15,256,596,30.875
555572,3572,0.15,256,564,29.625
555734,3573,0.15,128,358,18.5
555967,3574,0.15,256,522,27.375
556117,3575,0.15,128,330,17.0
556313,3576,0.15,256,432,22.75
556636,3577,0.15,256,720,38.625
556856,3578,0.15,256,482,25.75
557176,3579,0.15,256,700,38.25
557279,3580,0.15,64,220,11.125
557558,3581,0.15,256,610,33.125
557806,3582,0.15,256,528,29.25
557962,3583,0.15,128,348,17.75
558120,3584,0.15,128,362,18.0
558323,3585,0.15,256,452,23.625
558461,3586,0.15,128,306,15.5
558705,3587,0.15,256,550,28.75
558892,3588,0.15,128,408,21.625
559007,3589,0.15,128,260,12.625
559174,3590,0.15,128,388,19.125
559374,3591,0.15,256,454,23.25
559595,3592,0.15,256,486,25.875
559730,3593,0.15,128,296,15.125
559878,3594,0.15,128,318,16.75
560071,3595,0.15,128,424,22.375
560294,3596,0.15,256,498,26.125
560574,3597,0.15,256,618,33.25
560737,3598,0.15,128,364,18.625
561054,3599,0.15,256,684,37.875
561310,3600,0.15,256,566,30.25
561529,3601,0.15,256,478,25.625
561701,3602,0.15,256,398,19.75
561870,3603,0.15,128,370,19.375
562035,3604,0.15,128,366,18.875
562296,3605,0.15,256,610,30.875
562390,3606,0.15,64,216,10.0
562601,3607,0.15,256,472,24.625
562687,3608,0.15,64,190,9.0
562814,3609,0.15,64,292,14.125
562958,3610,0.15,128,336,16.25
563066,3611,0.15,64,234,11.75
563154,3612,0.15,64,200,9.25
563424,3613,0.15,256,586,32.0
563679,3614,0.15,256,576,30.125
563836,3615,0.15,128,344,17.875
564199,3616,0.15,512,800,43.625
564406,3617,0.15,256,468,24.125
564576,3618,0.15,128,376,19.5
564690,3619,0.15,64,262,12.5
564960,3620,0.15,256,604,32.0
565130,3621,0.15,128,384,19.5
565295,3622,0.15,256,372,18.875
565453,3623,0.15,128,352,18.0
565659,3624,0.15,256,466,24.0
565877,3625,0.15,256,500,25.5
566013,3626,0.15,128,302,15.25
566275,3627,0.15,256,574,31.0
566438,3628,0.15,128,360,18.625
566693,3629,0.15,256,564,30.125
566881,3630,0.15,128,424,21.75
567264,3631,0.15,512,846,46.125
567523,3632,0.15,256,572,30.625
567742,3633,0.15,256,474,25.625
567917,3634,0.15,128,388,20.125
568120,3635,0.15,256,466,23.625
568290,3636,0.15,128,374,19.5
568574,3637,0.15,256,630,33.75
568799,3638,0.15,256,508,26.375
569046,3639,0.15,256,548,29.125
569263,3640,0.15,256,488,25.375
569415,3641,0.15,128,340,17.25
569588,3642,0.15,128,376,19.875
569808,3643,0.15,128,490,25.75
569967,3644,0.15,128,362,18.125
570190,3645,0.15,256,510,26.125
570457,3646,0.15,256,596,31.625
570647,3647,0.15,128,430,22.0
570815,3648,0.15,128,378,19.25
571172,3649,0.15,512,776,42.875
571359,3650,0.15,128,408,21.625
571499,3651,0.15,128,304,15.75
571770,3652,0.15,256,600,32.125
571977,3653,0.15,256,460,24.125
572250,3654,0.15,256,602,32.375
572552,3655,0.15,256,682,36.0
572855,3656,0.15,256,670,36.125
573119,3657,0.15,256,582,31.25
573229,3658,0.15,64,254,12.0
573604,3659,0.15,512,842,45.125
573755,3660,0.15,128,344,17.125
573966,3661,0.15,256,462,24.625
574204,3662,0.15,256,508,28.0
574430,3663,0.15,256,510,26.5
574630,3664,0.15,256,448,23.25
574833,3665,0.15,256,442,23.625
575022,3666,0.15,128,428,21.875
575283,3667,0.15,256,580,30.875
575513,3668,0.15,256,504,27.0
575746,3669,0.15,256,510,27.375
576003,3670,0.15,256,562,30.375
576217,3671,0.15,256,464,25.0
576367,3672,0.15,128,346,17.0
576628,3673,0.15,256,566,30.875
576887,3674,0.15,256,574,30.625
577161,3675,0.15,256,598,32.5
577383,3676,0.15,256,500,26.0
577576,3677,0.15,256,430,22.375
577708,3678,0.15,128,286,14.75
577863,3679,0.15,128,336,17.625
578076,3680,0.15,256,478,24.875
578264,3681,0.15,256,414,21.75
578493,3682,0.15,256,502,26.875
578765,3683,0.15,256,602,32.25
579008,3684,0.15,256,538,28.625
579103,3685,0.15,64,220,10.125
579360,3686,0.15,256,580,30.375
579628,3687,0.15,256,590,31.75
579889,3688,0.15,256,570,30.875
580154,3689,0.15,256,586,31.375
580263,3690,0.15,64,240,11.875
580407,3691,0.15,128,332,16.25
580790,3692,0.15,512,834,46.125
580975,3693,0.15,128,418,21.375
581080,3694,0.15,64,232,11.375
581327,3695,0.15,256,548,29.125
581424,3696,0.15,64,228,10.375
581715,3697,0.15,256,632,34.625
581885,3698,0.15,256,378,19.5
582107,3699,0.15,256,500,26.0
582299,3700,0.15,128,430,22.25
582493,3701,0.15,256,448,22.5
582695,3702,0.15,256,452,23.5
582780,3703,0.15,64,188,8.875
583051,3704,0.15,256,588,32.125
583303,3705,0.15,256,564,29.75
583394,3706,0.15,64,212,9.625
583623,3707,0.15,256,524,26.875
583734,3708,0.15,64,254,12.125
583948,3709,0.15,256,478,25.0
584131,3710,0.15,256,398,21.125
584286,3711,0.15,128,338,17.625
584397,3712,0.15,64,242,12.125
584531,3713,0.15,128,302,15.0
584768,3714,0.15,256,538,27.875
585046,3715,0.15,256,650,33.0
585133,3716,0.15,64,200,9.125
585284,3717,0.15,128,330,17.125
585530,3718,0.15,256,548,29.0
585691,3719,0.15,128,374,18.375
585933,3720,0.15,256,524,28.5
586172,3721,0.15,256,516,28.125
586523,3722,0.15,512,782,42.125
586665,3723,0.15,128,326,16.0
586820,3724,0.15,128,334,17.625
587043,3725,0.15,256,488,26.125
587247,3726,0.15,256,448,23.75
587627,3727,0.15,512,836,45.75
587743,3728,0.15,128,264,12.75
587980,3729,0.15,256,520,27.875
588131,3730,0.15,128,334,17.125
588444,3731,0.15,256,682,37.375
588707,3732,0.15,256,586,31.125
588856,3733,0.15,128,326,16.875
589064,3734,0.15,256,460,24.25
589313,3735,0.15,256,544,29.375
589547,3736,0.15,256,510,27.5
589633,3737,0.15,64,198,9.0
589897,3738,0.15,256,598,31.25
590103,3739,0.15,256,446,24.0
590332,3740,0.15,256,502,26.875
590585,3741,0.15,256,580,29.875
590710,3742,0.15,128,286,13.875
590853,3743,0.15,128,314,16.125
591114,3744,0.15,256,562,30.875
591391,3745,0.15,256,598,32.875
591668,3746,0.15,256,608,32.875
591865,3747,0.15,256,430,22.875
591974,3748,0.15,64,246,11.875
592244,3749,0.15,256,596,32.0
592488,3750,0.15,256,556,28.75
592878,3751,0.15,512,864,47.0
593073,3752,0.15,256,438,22.625
593269,3753,0.15,256,446,22.75
593481,3754,0.15,256,474,24.75
593745,3755,0.15,256,588,31.25
593974,3756,0.15,256,516,26.875
594174,3757,0.15,128,450,23.25
594379,3758,0.15,256,464,23.875
594650,3759,0.15,256,604,32.125
594829,3760,0.15,256,404,20.625
595094,3761,0.15,256,572,31.375
595366,3762,0.15,256,606,32.25
595675,3763,0.15,256,678,36.875
595809,3764,0.15,128,308,15.0
596023,3765,0.15,128,474,25.0
596159,3766,0.15,128,324,15.25
596362,3767,0.15,256,470,23.625
596510,3768,0.15,128,336,16.75
596754,3769,0.15,256,552,28.75
597000,3770,0.15,256,546,29.0
597178,3771,0.15,128,410,20.5
597430,3772,0.15,256,564,29.75
597645,3773,0.15,256,490,25.125
597854,3774,0.15,256,476,24.375
598078,3775,0.15,256,504,26.25
598198,3776,0.15,128,272,13.25
598356,3777,0.15,128,340,18.0
598500,3778,0.15,128,330,16.25
598595,3779,0.15,64,228,10.125
598707,3780,0.15,64,246,12.25
598995,3781,0.15,256,636,34.25
599277,3782,0.15,256,620,33.5
599435,3783,0.15,128,356,18.0
599688,3784,0.15,256,564,29.875
599802,3785,0.15,128,250,12.5
599944,3786,0.15,128,318,16.0
600214,3787,0.15,256,602,32.0
600316,3788,0.15,128,232,11.0
600559,3789,0.15,256,558,28.625
600937,3790,0.15,512,840,45.5
601158,3791,0.15,256,498,25.875
601492,3792,0.15,256,742,40.0
601620,3793,0.15,128,280,14.25
602076,3794,0.15,512,1012,55.25
602327,3795,0.15,256,558,29.625
602606,3796,0.15,256,620,33.125
602810,3797,0.15,256,458,23.75
603054,3798,0.15,256,536,28.75
603295,3799,0.15,256,538,28.375
603554,3800,0.15,256,568,30.625
603689,3801,0.15,128,306,15.125
603967,3802,0.15,256,608,33.0
604100,3803,0.15,64,302,14.875
604324,3804,0.15,256,488,26.25
604483,3805,0.15,128,352,18.125
604719,3806,0.15,256,524,27.75
604952,3807,0.15,256,530,27.375
605214,3808,0.15,256,572,31.0
605459,3809,0.15,256,544,28.875
605667,3810,0.15,128,464,24.25
606132,3811,0.15,512,1040,56.375
606360,3812,0.15,256,500,26.75
606632,3813,0.15,256,626,32.25
606803,3814,0.15,128,396,19.625
606948,3815,0.15,128,318,16.375
607089,3816,0.15,128,326,15.875
607217,3817,0.15,128,284,14.25
607491,3818,0.15,256,594,32.5
607773,3819,0.15,256,628,33.5
607948,3820,0.15,128,402,20.125
608043,3821,0.15,64,204,10.125
608131,3822,0.15,64,218,9.25
608335,3823,0.15,256,458,23.75
608508,3824,0.15,128,380,19.875
608658,3825,0.15,128,340,17.0
609005,3826,0.15,512,770,41.625
609112,3827,0.15,64,236,11.625
609339,3828,0.15,256,490,26.625
609489,3829,0.15,128,330,17.0
609654,3830,0.15,128,370,18.875
609893,3831,0.15,256,514,28.125
610152,3832,0.15,256,576,30.625
610307,3833,0.15,128,336,17.625
610585,3834,0.15,256,614,33.0
610778,3835,0.15,256,412,22.375
611118,3836,0.15,512,742,40.75
611264,3837,0.15,128,322,16.5
611408,3838,0.15,128,320,16.25
611595,3839,0.15,256,422,21.625
611720,3840,0.15,128,286,13.875
611946,3841,0.15,256,506,26.5
612115,3842,0.15,128,382,19.375
612359,3843,0.15,256,530,28.75
612612,3844,0.15,256,556,29.875
612862,3845,0.15,256,546,29.5
613106,3846,0.15,256,536,28.75
613366,3847,0.15,256,572,30.75
613546,3848,0.15,128,400,20.75
613742,3849,0.15,256,428,22.75
613879,3850,0.15,128,318,15.375
614144,3851,0.15,256,588,31.375
614466,3852,0.15,512,712,38.5
614714,3853,0.15,256,558,29.25
614979,3854,0.15,256,582,31.375
615243,3855,0.15,256,586,31.25
615483,3856,0.15,256,518,28.25
615642,3857,0.15,128,366,18.125
615803,3858,0.15,128,362,18.375
615969,3859,0.15,128,362,19.0
616266,3860,0.15,256,648,35.375
616432,3861,0.15,128,376,19.0
616726,3862,0.15,256,634,35.0
616913,3863,0.15,256,412,21.625
617117,3864,0.15,256,442,23.75
617334,3865,0.15,256,486,25.375
617584,3866,0.15,256,542,29.5
617706,3867,0.15,128,272,13.5
617992,3868,0.15,256,620,34.0
618225,3869,0.15,256,516,27.375
618504,3870,0.15,256,604,33.125
618730,3871,0.15,256,512,26.5
618985,3872,0.15,256,560,30.125
619126,3873,0.15,128,312,15.875
619272,3874,0.15,128,318,16.5
619443,3875,0.15,128,376,19.625
619682,3876,0.15,256,538,28.125
619862,3877,0.15,256,406,20.75
620051,3878,0.15,128,430,21.875
620210,3879,0.15,128,356,18.125
620360,3880,0.15,128,324,17.0
620470,3881,0.15,64,260,12.0
620635,3882,0.15,256,374,18.875
620916,3883,0.15,256,612,33.375
621159,3884,0.15,256,542,28.625
621327,3885,0.15,128,376,19.25
621495,3886,0.15,128,382,19.25
621762,3887,0.15,256,592,31.625
622055,3888,0.15,256,648,34.875
622252,3889,0.15,256,428,22.875
622590,3890,0.15,512,734,40.5
622787,3891,0.15,256,438,22.875
622999,3892,0.15,256,466,24.75
623247,3893,0.15,256,548,29.25
623534,3894,0.15,256,652,34.125
623893,3895,0.15,512,802,43.125
624018,3896,0.15,128,278,13.875
624177,3897,0.15,128,368,18.125
624329,3898,0.15,128,338,17.25
624598,3899,0.15,256,586,31.875
624907,3900,0.15,512,678,36.875
625171,3901,0.15,256,596,31.25
625348,3902,0.15,128,372,20.375
625604,3903,0.15,256,578,30.25
625892,3904,0.15,256,632,34.25
626135,3905,0.15,256,536,28.625
626351,3906,0.15,256,490,25.25
626507,3907,0.15,128,354,17.75
626869,3908,0.15,512,816,43.5
627136,3909,0.15,256,590,31.625
627300,3910,0.15,128,356,18.75
627439,3911,0.15,128,312,15.625
627765,3912,0.15,512,726,39.0
627931,3913,0.15,128,376,19.0
628195,3914,0.15,256,570,31.25
628434,3915,0.15,256,528,28.125
628611,3916,0.15,128,392,20.375
628785,3917,0.15,128,388,20.0
628939,3918,0.15,128,338,17.5
629052,3919,0.15,128,246,12.375
629340,3920,0.15,256,642,34.25
629473,3921,0.15,128,298,14.875
629723,3922,0.15,256,556,29.5
629889,3923,0.15,128,366,19.0
630114,3924,0.15,256,524,26.375
630342,3925,0.15,256,504,26.75
630627,3926,0.15,256,634,33.875
630916,3927,0.15,256,636,34.375
631176,3928,0.15,256,596,30.75
631460,3929,0.15,256,616,33.75
631738,3930,0.15,256,610,33.0
632026,3931,0.15,256,632,34.25
632219,3932,0.15,128,418,22.375
632368,3933,0.15,128,350,16.875
632443,3934,0.15,64,168,7.625
632636,3935,0.15,128,428,22.375
633013,3936,0.15,512,826,45.375
633187,3937,0.15,128,390,20.0
633345,3938,0.15,128,342,18.0
633550,3939,0.15,256,454,23.875
633722,3940,0.15,128,378,19.75
633969,3941,0.15,256,552,29.125
634185,3942,0.15,256,486,25.25
634350,3943,0.15,128,372,18.875
634435,3944,0.15,64,208,8.875
634659,3945,0.15,256,496,26.25
634797,3946,0.15,128,310,15.5
634934,3947,0.15,128,306,15.375
635094,3948,0.15,128,356,18.25
635362,3949,0.15,256,594,31.75
635609,3950,0.15,256,552,29.125
635821,3951,0.15,256,464,24.75
636031,3952,0.15,256,468,24.5
636205,3953,0.15,128,388,20.0
636466,3954,0.15,256,570,30.875
636707,3955,0.15,256,542,28.375
636887,3956,0.15,128,396,20.75
637137,3957,0.15,256,558,29.5
637391,3958,0.15,256,542,30.0
637560,3959,0.15,128,378,19.375
637735,3960,0.15,128,392,20.125
637987,3961,0.15,256,560,29.75
638080,3962,0.15,64,220,9.875
638294,3963,0.15,256,488,25.0
638455,3964,0.15,128,364,18.375
638602,3965,0.15,128,338,16.625
638835,3966,0.15,256,502,27.375
639060,3967,0.15,256,506,26.375
639202,3968,0.15,128,318,16.0
639392,3969,0.15,128,414,22.0
639546,3970,0.15,128,338,17.5
639708,3971,0.15,128,360,18.5
639921,3972,0.15,128,464,24.875
640249,3973,0.15,256,712,39.25
640415,3974,0.15,128,376,19.0
640686,3975,0.15,256,618,32.125
640814,3976,0.15,64,288,14.25
641064,3977,0.15,256,548,29.5
641127,3978,0.15,32,150,6.125
641347,3979,0.15,256,502,25.75
641490,3980,0.15,128,324,16.125
641771,3981,0.15,256,636,33.375
641959,3982,0.15,128,396,21.75
642088,3983,0.15,128,304,14.375
642268,3984,0.15,128,402,20.75
642485,3985,0.15,256,502,25.375
642838,3986,0.15,512,782,42.375
643012,3987,0.15,128,386,20.0
643082,3988,0.15,64,172,7.0
643346,3989,0.15,256,590,31.25
643619,3990,0.15,256,610,32.375
643919,3991,0.15,256,676,35.75
644086,3992,0.15,128,362,19.125
644367,3993,0.15,256,624,33.375
644813,3994,0.15,512,960,54.0
645099,3995,0.15,256,654,34.0
645412,3996,0.15,512,686,37.375
645573,3997,0.15,128,352,18.375
645724,3998,0.15,128,332,17.125
645982,3999,0.15,256,568,30.5
646249,4000,0.15,256,586,31.625
646416,4001,0.15,128,378,19.125
646666,4002,0.15,256,548,29.5
646804,4003,0.15,128,300,15.5
646940,4004,0.15,128,300,15.25
647133,4005,0.15,256,446,22.375
647281,4006,0.15,128,328,16.75
647527,4007,0.15,256,542,29.0
647786,4008,0.15,256,552,30.625
647941,4009,0.15,128,356,17.625
648124,4010,0.15,256,400,21.125
648287,4011,0.15,128,364,18.625
648428,4012,0.15,128,334,15.875
648588,4013,0.15,128,362,18.25
648689,4014,0.15,64,240,10.875
648938,4015,0.15,256,556,29.375
649095,4016,0.15,128,350,17.875
649361,4017,0.15,256,590,31.5
649546,4018,0.15,128,418,21.375
649807,4019,0.15,256,576,30.875
650071,4020,0.15,256,590,31.25
650458,4021,0.15,512,868,46.625
650683,4022,0.15,256,500,26.375
650889,4023,0.15,256,456,24.0
651084,4024,0.15,256,428,22.625
651233,4025,0.15,128,324,16.875
651428,4026,0.15,256,438,22.625
651778,4027,0.15,512,782,42.0
651931,4028,0.15,128,350,17.375
652115,4029,0.15,128,398,21.25
652218,4030,0.15,64,222,11.125
652386,4031,0.15,128,372,19.25
652534,4032,0.15,128,326,16.75
652850,4033,0.15,512,690,37.75
653174,4034,0.15,512,714,38.75
653338,4035,0.15,128,370,18.75
653473,4036,0.15,128,308,15.125
653683,4037,0.15,256,458,24.5
653812,4038,0.15,128,306,14.375
654026,4039,0.15,256,470,25.0
654294,4040,0.15,256,602,31.75
654401,4041,0.15,64,236,11.625
654600,4042,0.15,128,446,23.125
654852,4043,0.15,256,560,29.75
654963,4044,0.15,64,246,12.125
655198,4045,0.15,256,528,27.625
655564,4046,0.15,512,812,44.0
655705,4047,0.15,128,322,15.875
656075,4048,0.15,512,798,44.5
656452,4049,0.15,512,826,45.375
656680,4050,0.15,256,518,26.75
656927,4051,0.15,256,548,29.125
657066,4052,0.15,128,308,15.625
657233,4053,0.15,128,382,19.125
657430,4054,0.15,256,438,22.875
657583,4055,0.15,128,352,17.375
657815,4056,0.15,256,510,27.25
658072,4057,0.15,256,576,30.375
658333,4058,0.15,256,566,30.875
658586,4059,0.15,256,552,29.875
658773,4060,0.15,256,414,21.625
658927,4061,0.15,128,352,17.5
659193,4062,0.15,256,610,31.5
659438,4063,0.15,256,542,28.875
659652,4064,0.15,256,476,25.0
659938,4065,0.15,256,630,34.0
660234,4066,0.15,256,656,35.25
660485,4067,0.15,256,558,29.625
660646,4068,0.15,128,352,18.375
661091,4069,0.15,512,992,53.875
661355,4070,0.15,256,576,31.25
661687,4071,0.15,512,746,39.75
661958,4072,0.15,256,600,32.125
662216,4073,0.15,256,568,30.5
662451,4074,0.15,256,520,27.625
662676,4075,0.15,256,504,26.375
662910,4076,0.15,256,528,27.5
663252,4077,0.15,512,758,41.0
663489,4078,0.15,256,528,27.875
663674,4079,0.15,128,406,21.375
663864,4080,0.15,256,428,22.0
664090,4081,0.15,256,482,26.5
664289,4082,0.15,256,462,23.125
664528,4083,0.15,256,532,28.125
664732,4084,0.15,256,456,23.75
664926,4085,0.15,256,422,22.5
665074,4086,0.15,128,344,16.75
665254,4087,0.15,128,402,20.75
665417,4088,0.15,128,366,18.625
665676,4089,0.15,256,574,30.625
666080,4090,0.15,512,890,48.75
666365,4091,0.15,256,618,33.875
666570,4092,0.15,256,438,23.875
666719,4093,0.15,128,350,16.875
666922,4094,0.15,256,450,23.625
667015,4095,0.15,64,206,9.875
667110,4096,0.15,64,208,10.125
667347,4097,0.15,256,520,27.875
667487,4098,0.15,128,318,15.75
667616,4099,0.15,128,282,14.375
667782,4100,0.15,128,378,19.0
668072,4101,0.15,256,652,34.5
668196,4102,0.15,128,288,13.75
668387,4103,0.15,128,434,22.125
668546,4104,0.15,128,346,18.125
668780,4105,0.15,256,522,27.5
668914,4106,0.15,128,300,15.0
669136,4107,0.15,256,492,26.0
669397,4108,0.15,256,560,30.875
669560,4109,0.15,128,352,18.625
669853,4110,0.15,256,648,34.875
670143,4111,0.15,256,636,34.5
670456,4112,0.15,256,680,37.375
670551,4113,0.15,64,210,10.125
670728,4114,0.15,256,390,20.375
670945,4115,0.15,256,492,25.375
671104,4116,0.15,128,356,18.125
671233,4117,0.15,128,282,14.375
671383,4118,0.15,128,340,17.0
671725,4119,0.15,512,758,41.0
671891,4120,0.15,128,368,19.0
672039,4121,0.15,128,324,16.75
672284,4122,0.15,256,548,28.875
672595,4123,0.15,512,690,37.125
672813,4124,0.15,256,490,25.5
673048,4125,0.15,256,530,27.625
673303,4126,0.15,256,554,30.125
673505,4127,0.15,256,448,23.5
673603,4128,0.15,64,210,10.5
673777,4129,0.15,128,388,20.0
674057,4130,0.15,256,606,33.25
674290,4131,0.15,256,516,27.375
674401,4132,0.15,128,256,12.125
674538,4133,0.15,128,308,15.375
674641,4134,0.15,64,230,11.125
675007,4135,0.15,512,812,44.0
675171,4136,0.15,128,372,18.75
675402,4137,0.15,256,508,27.125
675627,4138,0.15,256,496,26.375
675855,4139,0.15,256,506,26.75
676099,4140,0.15,256,540,28.75
676255,4141,0.15,128,342,17.75
676484,4142,0.15,256,498,26.875
676743,4143,0.15,256,588,30.625
676988,4144,0.15,256,540,28.875
677241,4145,0.15,256,564,29.875
677411,4146,0.15,128,368,19.5
677599,4147,0.15,256,414,21.75
