time,step,game,eps,max_step,max_tile,max_sum,max_rew,mean_step,mean_tile,mean_sum,mean_rew,max_100_step,max_100_tile,max_100_sum,max_100_rew,mean_100_step,mean_100_tile,mean_100_sum,mean_100_rew
2019-02-12_11:32:43.003079,70000,604,0.10894789022410581,320.0,512.0,714.0,38.25,115.83112582781457,100.43708609271523,259.0927152317881,12.728890728476822,263.0,256.0,578.0,31.125,111.57,94.32,249.74,12.19625
2019-02-12_11:32:49.443643,72500,625,0.10564124234100992,320.0,512.0,714.0,38.25,115.824,100.4416,259.1008,12.728,263.0,256.0,578.0,31.125,111.4,94.64,249.22,12.175
2019-02-12_11:32:56.140875,75000,646,0.10244851961889151,320.0,512.0,714.0,38.25,116.09597523219814,100.79256965944272,259.6749226006192,12.761996904024768,263.0,256.0,578.0,31.125,114.6,99.04,256.2,12.575
2019-02-12_11:33:02.439365,77500,672,0.09957084963805996,320.0,512.0,714.0,38.25,115.29166666666667,100.08333333333333,257.8779761904762,12.661458333333334,263.0,256.0,578.0,31.125,109.5,96.32,245.18,11.9375
2019-02-12_11:33:08.972038,80000,695,0.09679605072113058,320.0,512.0,714.0,38.25,115.0158273381295,99.81007194244604,257.27194244604317,12.626978417266187,211.0,256.0,462.0,24.625,109.49,97.6,245.02,11.93625
2019-02-12_11:33:15.329608,82500,718,0.0942240648261566,320.0,512.0,714.0,38.25,114.87743732590529,99.79944289693593,257.0,12.609679665738161,195.0,256.0,440.0,22.625,107.22,93.92,240.4,11.6525
2019-02-12_11:33:21.361528,85000,742,0.09186532543291534,320.0,512.0,714.0,38.25,114.46091644204851,99.48247978436657,256.06469002695417,12.557614555256064,198.0,256.0,440.0,23.0,104.04,90.88,233.0,11.255
2019-02-12_11:33:27.960831,87500,762,0.08947985361095949,320.0,512.0,714.0,38.25,114.5984251968504,99.4750656167979,256.34383202099735,12.5748031496063,198.0,256.0,440.0,23.0,110.55,96.96,247.1,12.06875
2019-02-12_11:33:34.268648,90000,779,0.08728516937687117,320.0,512.0,714.0,38.25,115.40564826700898,100.63157894736842,258.1026957637997,12.675706033376123,254.0,256.0,566.0,30.0,117.54,105.92,262.74,12.9425
2019-02-12_11:33:40.546962,92500,801,0.08519992161607211,320.0,512.0,714.0,38.25,115.37078651685393,100.70411985018727,258.0174781523096,12.67134831460674,254.0,256.0,566.0,30.0,117.74,106.24,263.02,12.9675
2019-02-12_11:33:46.878379,95000,823,0.08322998942979135,320.0,512.0,714.0,38.25,115.3730255164034,100.61725394896719,258.02187120291615,12.671628189550425,254.0,256.0,566.0,30.0,120.02,107.2,267.82,13.2525
2019-02-12_11:33:53.162772,97500,844,0.08133056809401813,320.0,512.0,714.0,38.25,115.50236966824644,100.76777251184834,258.3601895734597,12.687796208530806,254.0,256.0,566.0,30.0,123.62,111.04,276.34,13.7025
2019-02-12_11:34:00.176593,100000,865,0.07951780403632373,320.0,512.0,714.0,38.25,115.40924855491329,100.57803468208093,258.1664739884393,12.676156069364161,254.0,256.0,566.0,30.0,120.45,107.52,269.4,13.30625
2019-02-12_11:34:06.596935,102500,887,0.07781313952674049,320.0,512.0,714.0,38.25,115.45321307779031,100.7891770011274,258.18714768883876,12.681651634723789,215.0,256.0,478.0,25.125,116.73,102.72,261.04,12.84125
2019-02-12_11:34:13.004154,105000,910,0.07615972216933353,320.0,512.0,714.0,38.25,115.37252747252747,101.09010989010989,258.05054945054945,12.671565934065933,214.0,256.0,478.0,25.0,114.08,103.68,255.62,12.51
2019-02-12_11:34:19.377633,107500,934,0.07456787914038149,320.0,512.0,714.0,38.25,115.08565310492506,100.71948608137045,257.45182012847965,12.635706638115632,214.0,256.0,478.0,25.0,113.12,103.68,253.28,12.39
2019-02-12_11:34:25.833988,110000,958,0.0730236158373618,320.0,512.0,714.0,38.25,114.7651356993737,100.41753653444677,256.7536534446764,12.595641962421713,214.0,256.0,478.0,25.0,108.45,97.76,243.06,11.80625
2019-02-12_11:34:32.442566,112500,977,0.0715195033685686,346.0,512.0,766.0,41.5,115.08904810644832,101.01944728761515,257.49027635619245,12.63613101330604,346.0,512.0,766.0,41.5,110.73,101.92,248.7,12.09125
2019-02-12_11:34:38.723074,115000,998,0.07014639552746582,346.0,512.0,766.0,41.5,115.13026052104209,100.94589178356713,257.5470941883768,12.641282565130261,346.0,512.0,766.0,41.5,111.96,100.32,251.22,12.245
2019-02-12_11:34:45.506504,117500,1018,0.06879897627123309,346.0,512.0,766.0,41.5,115.39882121807466,101.38310412573674,258.09626719056973,12.674852652259332,346.0,512.0,766.0,41.5,116.54,104.8,260.24,12.8175
2019-02-12_11:34:51.903355,120000,1043,0.0675141948594692,346.0,512.0,766.0,41.5,115.03643336529242,100.94726749760306,257.2502396931927,12.629554170661553,346.0,512.0,766.0,41.5,113.92,102.56,253.6,12.49
2019-02-12_11:34:58.176186,122500,1061,0.06628310841265211,346.0,512.0,766.0,41.5,115.31385485391141,101.4363807728558,257.85862393967955,12.664231856738926,346.0,512.0,766.0,41.5,121.36,111.68,270.16,13.42
2019-02-12_11:35:04.936422,125000,1083,0.06508425156364914,346.0,512.0,766.0,41.5,115.25854108956602,101.47368421052632,257.7543859649123,12.657317636195753,212.0,256.0,464.0,24.75,117.95,107.52,262.5,12.99375
2019-02-12_11:35:11.501807,127500,1104,0.06391369095173877,346.0,512.0,766.0,41.5,115.40217391304348,101.48550724637681,258.0416666666667,12.675271739130435,235.0,256.0,518.0,27.625,115.94,102.72,258.36,12.7425
2019-02-12_11:35:18.301040,130000,1130,0.06280499676554267,346.0,512.0,766.0,41.5,115.00796460176991,100.87787610619469,257.2159292035398,12.62599557522124,235.0,256.0,518.0,27.625,112.59,98.24,252.02,12.32375
2019-02-12_11:35:24.768658,132500,1153,0.061718108710276685,346.0,512.0,766.0,41.5,114.82220294882914,100.58629661751951,256.8048568950564,12.602775368603643,235.0,256.0,518.0,27.625,112.36,96.32,251.58,12.295
2019-02-12_11:35:31.189352,135000,1176,0.060667095380807355,346.0,512.0,766.0,41.5,114.7312925170068,100.52380952380952,256.6207482993197,12.59141156462585,235.0,256.0,518.0,27.625,108.02,89.28,242.26,11.7525
2019-02-12_11:35:37.752504,137500,1195,0.05964523017094323,346.0,512.0,766.0,41.5,114.9071129707113,100.5857740585774,257.01924686192467,12.613389121338912,187.0,256.0,422.0,21.625,109.1,89.6,244.76,11.8875
2019-02-12_11:35:44.245129,140000,1218,0.05867511588335387,346.0,512.0,766.0,41.5,114.93267651888341,100.68308702791461,257.0574712643678,12.616584564860426,199.0,256.0,442.0,23.125,111.8,94.4,250.44,12.225
2019-02-12_11:35:50.793203,142500,1239,0.057719724561474395,346.0,512.0,766.0,41.5,114.97175141242938,100.60371267150929,257.1283292978208,12.621468926553673,199.0,256.0,442.0,23.125,114.8,98.24,256.84,12.6
2019-02-12_11:35:57.435825,145000,1260,0.05680720769851279,346.0,512.0,766.0,41.5,115.07222222222222,100.80634920634921,257.3333333333333,12.634027777777778,209.0,256.0,462.0,24.375,118.48,103.36,264.64,13.06
2019-02-12_11:36:03.879775,147500,1280,0.055926847683230335,346.0,512.0,766.0,41.5,115.125,100.93125,257.45,12.640625,209.0,256.0,462.0,24.375,118.53,104.64,264.54,13.06625
2019-02-12_11:36:10.188167,150000,1302,0.05509307975825157,346.0,512.0,766.0,41.5,115.09907834101382,101.00768049155145,257.4147465437788,12.637384792626728,209.0,256.0,462.0,24.375,117.72,105.12,263.0,12.965
2019-02-12_11:36:16.527032,152500,1322,0.05426495406471638,346.0,512.0,766.0,41.5,115.22617246596067,101.12556732223904,257.68532526475036,12.653271558245084,219.0,256.0,484.0,25.625,118.58,106.4,264.88,13.0725
2019-02-12_11:36:23.512395,155000,1342,0.05345764016593252,346.0,512.0,766.0,41.5,115.46274217585693,101.31147540983606,258.204172876304,12.682842771982116,254.0,256.0,558.0,30.0,121.84,109.92,272.18,13.48
2019-02-12_11:36:30.586974,157500,1362,0.052651531106524575,346.0,512.0,766.0,41.5,115.56461086637299,101.37444933920705,258.3964757709251,12.695576358296623,254.0,256.0,558.0,30.0,121.11,108.0,270.28,13.38875
2019-02-12_11:36:37.499523,160000,1383,0.051876906476313,346.0,512.0,766.0,41.5,115.64569775849603,101.50108459869848,258.6102675343456,12.705712219812003,254.0,256.0,558.0,30.0,122.29,108.0,273.46,13.53625
2019-02-12_11:36:44.254637,162500,1404,0.05113990856184349,346.0,512.0,766.0,41.5,115.64245014245014,101.37321937321937,258.6111111111111,12.705306267806268,254.0,256.0,558.0,30.0,121.73,105.6,272.14,13.46625
2019-02-12_11:36:50.861065,165000,1422,0.05041059429049609,346.0,512.0,766.0,41.5,116.00632911392405,101.71026722925457,259.38396624472574,12.750791139240507,257.0,256.0,558.0,30.375,126.32,109.44,281.84,14.04
2019-02-12_11:36:57.795934,167500,1443,0.049727493336515896,346.0,512.0,766.0,41.5,116.001386001386,101.78239778239778,259.3998613998614,12.75017325017325,257.0,256.0,556.0,30.375,123.34,107.84,275.7,13.6675
2019-02-12_11:37:04.470997,170000,1465,0.04905615949138574,346.0,512.0,766.0,41.5,115.9863481228669,101.76109215017065,259.33378839590443,12.748293515358363,257.0,256.0,556.0,30.375,121.99,107.52,272.68,13.49875
2019-02-12_11:37:11.093594,172500,1485,0.04839872808142602,346.0,512.0,766.0,41.5,116.1117845117845,101.87744107744108,259.5946127946128,12.763973063973063,257.0,256.0,556.0,30.375,121.32,105.28,270.46,13.415
2019-02-12_11:37:17.561731,175000,1505,0.0477616502605398,346.0,512.0,766.0,41.5,116.20398671096345,102.03322259136213,259.78471760797345,12.775498338870431,257.0,256.0,556.0,30.375,123.75,111.04,275.6,13.71875
2019-02-12_11:37:24.124413,177500,1524,0.04714045971376313,346.0,512.0,766.0,41.5,116.44160104986877,102.39895013123359,260.2716535433071,12.805200131233596,232.0,256.0,516.0,27.25,123.53,113.28,274.86,13.69125
2019-02-12_11:37:30.825002,180000,1543,0.04653673609947693,346.0,512.0,766.0,41.5,116.60920285158781,102.46532728451069,260.6299416720674,12.826150356448476,259.0,256.0,566.0,30.625,125.38,112.32,278.38,13.9225
2019-02-12_11:37:37.486243,182500,1565,0.045943847429671454,346.0,512.0,766.0,41.5,116.59680511182108,102.3335463258786,260.6402555910543,12.824600638977635,272.0,256.0,608.0,32.25,125.54,110.72,279.78,13.9425
2019-02-12_11:37:43.989147,185000,1591,0.04537678614374458,346.0,512.0,766.0,41.5,116.27215587680703,101.94846008799497,259.9245757385292,12.78401948460088,272.0,256.0,608.0,32.25,117.63,101.44,262.46,12.95375
2019-02-12_11:37:50.595409,187500,1608,0.044816722015318354,346.0,512.0,766.0,41.5,116.56716417910448,102.2636815920398,260.5634328358209,12.82089552238806,272.0,256.0,608.0,32.25,122.19,105.6,272.78,13.52375
2019-02-12_11:37:57.062835,190000,1625,0.04427462665421074,346.0,512.0,766.0,41.5,116.92,102.69046153846153,261.3538461538462,12.865,272.0,256.0,608.0,32.25,124.5,106.88,278.44,13.8125
2019-02-12_11:38:03.710018,192500,1642,0.043743957865819784,346.0,512.0,766.0,41.5,117.16077953714982,103.04993909866018,261.89890377588307,12.895097442143728,272.0,256.0,608.0,32.25,125.54,111.68,281.18,13.9425
2019-02-12_11:38:10.221117,195000,1661,0.043217266162177116,346.0,512.0,766.0,41.5,117.36183022275738,103.33534015653221,262.34437086092714,12.920228777844672,272.0,256.0,608.0,32.25,130.37,120.0,291.34,14.54625
2019-02-12_11:38:16.878279,197500,1682,0.04271076695724225,346.0,512.0,766.0,41.5,117.3912009512485,103.31985731272295,262.38049940546966,12.923900118906063,259.0,256.0,568.0,30.625,133.48,122.56,297.68,14.935
2019-02-12_11:38:25.002114,200000,1701,0.0422225975342003,346.0,512.0,766.0,41.5,117.50205761316873,103.55790711346268,262.6431510875955,12.937757201646091,259.0,256.0,568.0,30.625,135.29,129.28,302.46,15.16125
2019-02-12_11:38:31.505075,202500,1721,0.041738840077634246,346.0,512.0,766.0,41.5,117.61882626380012,103.6560139453806,262.94712376525274,12.952353282975015,239.0,256.0,534.0,28.125,128.86,119.04,288.62,14.3575
2019-02-12_11:38:38.191757,205000,1739,0.04125889129107323,346.0,512.0,766.0,41.5,117.81253594019552,103.77918343875791,263.37665324899365,12.97656699252444,247.0,256.0,556.0,29.125,129.47,117.12,289.88,14.43375
2019-02-12_11:38:44.941166,207500,1759,0.04079218421750393,346.0,512.0,766.0,41.5,117.95054007959068,103.94542353610005,263.6623081296191,12.993817509948835,247.0,256.0,556.0,29.125,128.27,115.2,286.68,14.28375
2019-02-12_11:38:51.681261,210000,1777,0.04033868358739981,346.0,512.0,766.0,41.5,118.10185706246483,104.11705120990433,264.01463140123803,13.012732132808104,247.0,256.0,556.0,29.125,129.14,117.12,289.68,14.3925
2019-02-12_11:38:58.243214,212500,1798,0.03989722474904646,346.0,512.0,766.0,41.5,118.17853170189099,104.2714126807564,264.2146829810901,13.022316462736374,252.0,256.0,556.0,29.75,129.98,116.48,291.52,14.4975
2019-02-12_11:39:04.827825,215000,1815,0.03946158611899247,346.0,512.0,766.0,41.5,118.40826446280991,104.49366391184573,264.6964187327824,13.051033057851239,252.0,256.0,556.0,29.75,133.02,119.68,297.38,14.8775
2019-02-12_11:39:11.391659,217500,1836,0.0390362725044111,346.0,512.0,766.0,41.5,118.44335511982571,104.48366013071896,264.7690631808279,13.055419389978214,252.0,256.0,556.0,29.75,131.15,119.36,292.82,14.64375
2019-02-12_11:39:18.056863,220000,1855,0.038621371522145495,346.0,512.0,766.0,41.5,118.54770889487871,104.67277628032345,265.0080862533693,13.068463611859839,252.0,256.0,564.0,29.75,128.78,117.12,287.88,14.3475
2019-02-12_11:39:24.610184,222500,1874,0.03821694998165586,346.0,512.0,766.0,41.5,118.72358591248666,104.92636072572039,265.4151547491996,13.090448239060832,252.0,256.0,564.0,29.75,130.53,120.64,292.16,14.56625
2019-02-12_11:39:31.297977,225000,1895,0.037819193997337526,346.0,512.0,766.0,41.5,118.70870712401056,104.87810026385225,265.37941952506594,13.08858839050132,252.0,256.0,564.0,29.75,129.6,118.4,289.32,14.45
2019-02-12_11:39:37.777257,227500,1913,0.037425990104568214,346.0,512.0,766.0,41.5,118.89440669106116,105.11238891792995,265.77940407736537,13.111800836382645,252.0,256.0,564.0,29.75,129.01,118.08,288.12,14.37625
2019-02-12_11:39:43.607847,230000,1935,0.037050759540570584,346.0,512.0,766.0,41.5,118.7922480620155,105.02532299741603,265.5462532299742,13.099031007751938,252.0,256.0,564.0,29.75,124.59,114.24,278.4,13.82375
2019-02-12_11:39:50.212811,232500,1955,0.03666966135567738,346.0,512.0,766.0,41.5,118.90588235294118,105.08030690537085,265.8086956521739,13.113235294117647,230.0,256.0,504.0,27.0,125.55,112.64,280.66,13.94375
2019-02-12_11:39:56.750577,235000,1975,0.0363014618598691,346.0,512.0,766.0,41.5,118.9559493670886,105.15037974683544,265.91898734177215,13.119493670886076,233.0,256.0,504.0,27.375,123.21,109.12,275.18,13.65125
2019-02-12_11:40:03.499268,237500,1995,0.03594420022357293,346.0,512.0,766.0,41.5,119.00651629072682,105.17092731829574,266.0541353383459,13.125814536340853,233.0,256.0,504.0,27.375,124.65,110.72,278.84,13.83125
2019-02-12_11:40:10.786783,240000,2013,0.035589088385501004,346.0,512.0,766.0,41.5,119.21212121212122,105.39095876800795,266.5176353700944,13.151515151515152,260.0,256.0,566.0,30.75,125.29,110.72,280.64,13.91125
2019-02-12_11:40:17.799625,242500,2031,0.03524489918196589,346.0,512.0,766.0,41.5,119.39290989660266,105.52831117676021,266.91974396848843,13.174113737075333,260.0,256.0,566.0,30.75,130.77,114.88,292.86,14.59625
2019-02-12_11:40:25.113801,245000,2048,0.034904013961605584,346.0,512.0,766.0,41.5,119.59814453125,105.68359375,267.3896484375,13.19976806640625,266.0,256.0,602.0,31.5,132.38,116.16,296.64,14.7975
2019-02-12_11:40:31.957553,247500,2068,0.03456595529930661,346.0,512.0,766.0,41.5,119.6426499032882,105.77562862669245,267.49323017408125,13.205331237911025,266.0,256.0,602.0,31.5,133.98,119.04,300.4,14.9975
2019-02-12_11:40:39.265821,250000,2086,0.03424235368242271,346.0,512.0,766.0,41.5,119.79194630872483,105.93672099712369,267.81879194630875,13.223993288590604,266.0,256.0,602.0,31.5,133.84,119.04,299.62,14.98
2019-02-12_11:40:46.147443,252500,2103,0.033919691737841484,346.0,512.0,766.0,41.5,120.06276747503567,106.16072277698525,268.40323347598667,13.257845934379459,266.0,256.0,602.0,31.5,138.34,122.88,308.9,15.5425
2019-02-12_11:40:52.860892,255000,2122,0.03360553819269416,346.0,512.0,766.0,41.5,120.16823751178134,106.29594721960414,268.61262959472197,13.271029688972668,271.0,256.0,602.0,32.125,136.51,121.28,304.26,15.31375
2019-02-12_11:40:59.643255,257500,2139,0.03329803741367484,346.0,512.0,766.0,41.5,120.35857877512856,106.4385226741468,268.9995324918186,13.29482234689107,271.0,256.0,586.0,32.125,137.08,122.56,304.76,15.385
2019-02-12_11:41:06.539484,260000,2157,0.03300188440759967,346.0,512.0,766.0,41.5,120.52109411219286,106.6481223922114,269.3639313861845,13.315136764024107,271.0,256.0,586.0,32.125,139.05,125.76,308.88,15.63125
2019-02-12_11:41:13.292689,262500,2173,0.03270186040883866,346.0,512.0,766.0,41.5,120.71974229176254,106.84951679705476,269.81592268752877,13.339967786470318,271.0,256.0,586.0,32.125,141.52,127.36,314.42,15.94
2019-02-12_11:41:20.305835,265000,2190,0.032403461985878575,346.0,512.0,766.0,41.5,120.97853881278539,107.1013698630137,270.38721461187214,13.372317351598173,271.0,256.0,596.0,32.125,144.41,130.88,321.04,16.30125
2019-02-12_11:41:26.967933,267500,2207,0.032114069173705,346.0,512.0,766.0,41.5,121.13819664703217,107.36384231989126,270.71952877208884,13.392274580879022,267.0,256.0,596.0,31.625,143.25,132.8,318.52,16.15625
2019-02-12_11:41:33.804423,270000,2225,0.031827874852796076,346.0,512.0,766.0,41.5,121.30921348314607,107.50202247191011,271.09842696629215,13.413651685393258,265.0,256.0,596.0,31.375,144.12,131.84,321.06,16.265
2019-02-12_11:41:40.713094,272500,2243,0.03155410266442843,346.0,512.0,766.0,41.5,121.46544806063308,107.59518502006242,271.431119037004,13.433181007579135,265.0,256.0,596.0,31.375,142.53,128.96,317.42,16.06625
2019-02-12_11:41:47.381306,275000,2262,0.03128108557879393,346.0,512.0,766.0,41.5,121.55658709106984,107.65340406719717,271.63306808134394,13.44457338638373,265.0,256.0,596.0,31.375,142.14,128.32,316.58,16.0175
2019-02-12_11:41:53.970906,277500,2284,0.031019486441382478,346.0,512.0,766.0,41.5,121.46278458844134,107.56917688266199,271.4255691768827,13.432848073555167,251.0,256.0,564.0,29.625,134.36,120.32,299.18,15.045
2019-02-12_11:42:00.592693,280000,2301,0.03076099628714775,346.0,512.0,766.0,41.5,121.59365493263799,107.73402868318122,271.7131681877445,13.449206866579749,251.0,256.0,564.0,29.625,131.74,115.2,293.78,14.7175
2019-02-12_11:42:07.168740,282500,2319,0.030507616226390918,346.0,512.0,766.0,41.5,121.77059077188443,108.05692108667529,272.10263044415694,13.471323846485554,251.0,256.0,564.0,29.625,133.26,120.96,296.98,14.9075
2019-02-12_11:42:14.084029,285000,2338,0.030253707591865384,346.0,512.0,766.0,41.5,121.85072711719418,108.05474764756202,272.2831479897348,13.481340889649273,239.0,256.0,526.0,28.125,132.01,118.72,294.44,14.75125
2019-02-12_11:42:20.775636,287500,2355,0.030006151261008508,346.0,512.0,766.0,41.5,122.00424628450106,108.26666666666667,272.61146496815286,13.500530785562633,241.0,256.0,532.0,28.375,134.51,125.44,299.68,15.06375
2019-02-12_11:42:27.559937,290000,2376,0.02976270197713629,346.0,512.0,766.0,41.5,122.01136363636364,108.25252525252525,272.61952861952864,13.501420454545455,241.0,256.0,532.0,28.375,133.28,121.92,297.02,14.91
2019-02-12_11:42:34.481343,292500,2396,0.02951785535070164,346.0,512.0,766.0,41.5,122.06928213689483,108.23038397328881,272.74624373956595,13.508660267111853,241.0,256.0,532.0,28.375,134.13,121.28,298.88,15.01625
2019-02-12_11:42:41.206018,295000,2413,0.029283605866091928,346.0,512.0,766.0,41.5,122.2084542063821,108.40944881889764,273.0675507666805,13.526056775797763,241.0,256.0,532.0,28.375,132.41,117.76,295.52,14.80125
2019-02-12_11:42:47.848451,297500,2432,0.029054986562068716,346.0,512.0,766.0,41.5,122.30263157894737,108.52302631578948,273.2952302631579,13.537828947368421,256.0,256.0,576.0,30.25,135.21,121.28,302.08,15.15125
2019-02-12_11:42:56.635880,300000,2450,0.028825255535890326,346.0,512.0,766.0,41.5,122.41265306122449,108.58775510204082,273.55102040816325,13.551581632653061,264.0,256.0,586.0,31.25,133.18,118.4,298.18,14.8975
2019-02-12_11:43:03.443574,302500,2470,0.028597411362323483,346.0,512.0,766.0,41.5,122.42834008097167,108.66720647773279,273.58866396761135,13.553542510121458,264.0,256.0,586.0,31.25,131.57,118.08,295.14,14.69625
2019-02-12_11:43:10.271258,305000,2489,0.02837756923417454,346.0,512.0,766.0,41.5,122.52269987946967,108.77621534752913,273.80152671755724,13.565337484933709,286.0,256.0,608.0,34.0,134.27,121.92,301.0,15.03375
2019-02-12_11:43:17.171937,307500,2506,0.02815997116418953,346.0,512.0,766.0,41.5,122.68675179569034,109.04708699122106,274.1731843575419,13.585843974461293,286.0,256.0,608.0,34.0,135.94,127.68,304.7,15.2425
